sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,has_lift,is_exterior,has_parking,energy_certificate,house_type
77.0,3,1,1,122000,0,0,1,0,1,0
89.0,2,2,1,144801,0,1,1,1,0,0
92.0,3,1,1,147000,0,0,1,1,0,0
85.0,0,2,1,78000,1,0,1,0,0,2
66.0,3,1,1,88000,0,0,1,0,0,0
80.0,3,1,1,99000,1,0,1,0,0,0
98.0,3,2,1,219000,0,1,1,1,0,0
64.0,2,1,1,149999,0,1,1,1,0,0
98.0,3,2,1,219000,0,1,1,1,0,0
54.0,2,1,1,96600,0,0,1,0,1,0
62.0,2,1,1,111113,0,0,1,0,2,0
103.0,3,1,1,159000,0,1,1,0,0,0
95.0,2,2,1,154500,0,1,1,0,0,0
78.0,2,1,1,146800,0,1,1,0,0,0
72.0,2,1,1,139000,0,1,1,0,0,0
60.0,3,1,1,66000,1,0,1,0,2,0
60.0,2,1,1,70000,0,0,1,0,0,0
59.0,2,2,1,99000,0,0,1,0,0,0
90.0,3,1,1,190000,0,0,1,1,0,0
61.0,2,1,1,93000,0,0,0,0,0,0
73.0,3,1,1,79900,0,0,1,0,0,0
97.0,4,1,1,149000,0,0,1,0,0,0
76.0,3,1,1,140000,0,0,1,0,0,0
108.0,3,1,1,143900,0,1,1,0,0,0
187.0,3,2,1,295000,0,1,1,1,0,0
62.0,2,1,1,107000,0,0,1,0,0,0
25.0,0,1,1,135000,0,1,1,1,0,2
89.0,2,2,1,250000,0,1,1,1,0,0
68.0,2,1,1,164000,0,0,1,0,0,0
65.0,3,1,1,108000,0,0,1,0,0,0
114.0,4,2,1,257000,0,1,1,0,0,0
70.0,3,1,1,119000,0,0,1,0,0,0
55.0,2,1,1,99900,0,0,1,0,2,0
90.0,2,1,1,215000,0,1,1,0,5,0
67.0,3,1,1,99000,1,0,1,0,0,0
110.0,2,2,1,225000,0,1,1,1,0,0
125.0,3,3,2,275000,0,1,1,0,0,3
65.0,3,1,1,85000,1,0,1,0,0,0
57.0,3,1,1,109000,0,0,1,0,0,0
125.0,3,2,1,210000,0,1,1,1,4,0
80.0,3,2,1,130000,0,1,1,0,3,0
110.0,4,1,1,199000,0,1,1,1,0,0
125.0,3,3,1,275000,0,1,1,0,4,0
93.0,3,1,1,125000,0,0,1,0,0,0
120.0,3,2,2,250000,0,1,1,1,3,3
78.0,2,1,1,198500,0,1,1,1,3,0
147.0,4,2,1,350000,0,1,1,1,0,4
52.0,2,1,1,99900,0,0,1,0,3,0
100.0,3,2,1,137260,0,0,1,0,0,0
102.0,3,2,1,245000,0,1,1,1,0,0
200.0,5,3,2,330000,0,1,1,1,0,3
69.0,2,1,1,119000,0,1,1,0,0,0
104.0,3,2,1,305000,0,1,1,1,0,0
80.0,3,1,1,107260,0,0,1,0,0,0
65.0,3,1,1,99000,0,0,1,0,0,0
62.0,2,1,1,93000,0,0,1,0,3,0
69.0,3,1,1,97000,0,0,1,0,1,0
65.0,3,1,1,95000,0,0,1,0,1,0
80.0,3,1,1,128000,1,0,1,0,3,0
116.0,3,2,2,280000,0,1,1,1,0,3
160.0,4,2,1,450000,0,1,1,0,0,0
83.0,3,1,1,147000,1,1,1,1,0,0
75.0,2,1,1,128000,0,0,1,0,0,0
110.0,4,1,1,199000,0,1,1,0,0,0
75.0,3,1,1,125000,0,0,1,0,1,0
60.0,3,1,1,110000,0,0,1,0,0,0
75.0,2,1,1,125000,0,0,1,0,4,0
78.0,3,1,1,108300,0,0,1,0,0,0
106.0,3,2,1,249500,0,1,1,1,6,0
65.0,3,1,1,124000,1,0,1,0,0,0
70.0,2,1,1,202000,0,1,1,0,3,0
95.0,3,2,1,164000,0,1,1,0,0,0
90.0,3,2,1,179000,0,1,1,1,0,0
79.0,3,1,1,135000,0,1,1,0,0,0
54.0,1,1,1,119000,0,0,1,0,0,0
78.0,2,1,1,107900,0,0,1,0,0,0
109.0,3,1,1,139000,0,1,1,0,3,0
100.0,3,1,1,184000,0,0,1,0,0,0
125.0,4,2,1,175000,0,1,1,0,0,0
50.0,2,1,1,99000,0,0,1,0,0,0
70.0,3,1,1,99000,0,0,1,0,3,0
56.0,3,1,1,78000,0,0,1,0,0,0
60.0,2,1,1,68260,0,0,1,0,2,0
98.0,2,2,1,257000,0,1,1,1,3,0
104.0,3,2,1,155000,1,1,1,0,0,0
125.0,3,2,1,210000,0,1,1,1,0,0
133.0,3,3,2,239000,0,1,1,1,0,3
114.0,3,2,1,175000,0,1,1,1,0,0
90.0,4,1,1,165000,0,1,1,0,0,0
124.0,3,2,1,245000,0,1,1,1,0,0
75.0,3,1,1,136000,0,0,1,0,0,0
70.0,3,1,1,109000,0,0,1,0,0,0
162.0,4,2,1,345000,0,1,1,1,6,0
108.0,3,2,1,195000,0,1,1,1,3,0
78.0,3,1,1,130700,0,0,1,0,0,0
60.0,1,1,1,123000,0,1,1,0,0,0
63.0,1,1,1,106900,0,1,1,0,3,0
75.0,3,1,1,140000,0,1,1,0,0,0
47.0,1,1,1,139000,0,1,1,1,0,0
67.0,1,1,1,104000,1,0,1,0,2,0
80.0,4,1,1,165000,0,0,1,0,3,0
100.0,3,1,1,178000,0,0,1,0,0,0
49.0,2,1,1,145000,0,1,1,0,3,0
183.0,3,2,1,295000,0,1,1,1,0,4
85.0,2,2,1,185000,0,1,1,1,0,0
106.0,3,2,1,245000,0,1,1,1,0,0
70.0,3,1,1,108000,0,0,1,0,0,0
134.0,4,2,1,292900,0,1,1,1,0,0
107.0,3,2,2,291000,0,1,1,1,0,3
52.0,1,1,1,124000,0,1,1,1,0,0
93.0,2,2,1,324000,0,1,1,1,0,4
85.0,1,1,1,240000,0,1,1,1,0,4
72.0,2,2,1,170000,0,1,1,1,0,0
99.0,3,2,1,229000,0,1,1,0,0,0
112.0,3,2,1,299000,0,1,1,1,4,0
144.0,4,2,1,268000,0,1,1,1,7,0
76.0,3,2,1,198307,0,1,1,1,0,0
77.0,3,2,1,199306,0,1,1,1,0,0
103.0,3,2,1,235293,0,1,1,0,0,0
105.0,2,2,1,232695,0,1,1,0,0,0
105.0,3,2,1,235815,0,1,1,0,0,0
106.0,3,2,1,250356,0,1,1,0,0,0
105.0,3,2,1,235305,0,1,1,0,0,0
105.0,3,2,1,234990,0,1,1,0,0,0
103.0,3,2,1,235815,0,1,1,0,0,0
103.0,3,2,1,236227,0,1,1,0,0,0
105.0,3,2,1,234990,0,1,1,0,0,0
103.0,3,2,1,235293,0,1,1,0,0,0
114.0,3,2,1,253291,0,1,1,0,0,0
103.0,3,2,1,235172,0,1,1,0,0,0
106.0,3,2,1,252891,0,1,1,0,0,0
105.0,3,2,1,236154,0,1,1,0,0,0
103.0,3,2,1,236227,0,1,1,0,0,0
98.0,2,2,1,228208,0,1,1,0,0,0
105.0,3,2,1,235402,0,1,1,0,0,0
111.0,3,2,1,285900,0,1,1,0,0,0
88.0,3,2,1,270800,0,1,1,0,0,0
91.0,3,2,1,271200,0,1,1,0,0,0
98.0,3,2,1,264000,0,1,1,0,0,0
98.0,3,2,1,257700,0,1,1,0,0,0
98.0,3,2,1,248300,0,1,1,0,0,0
113.0,4,2,1,290400,0,1,1,0,0,0
115.0,4,2,1,292200,0,1,1,0,0,0
95.0,3,2,1,261100,0,1,1,0,0,0
98.0,3,2,1,258300,0,1,1,0,0,0
60.0,2,1,1,130000,0,0,1,0,0,0
130.0,2,1,1,215000,0,0,1,1,0,4
70.0,3,1,1,129000,0,1,1,0,0,0
76.0,3,2,1,196541,0,1,1,1,0,0
70.0,3,1,1,130000,0,0,1,0,0,0
63.0,3,1,1,69900,0,0,1,0,0,0
51.0,3,1,1,115000,0,0,1,0,0,0
90.0,2,1,1,139000,1,0,1,0,2,0
55.0,2,1,1,109000,0,0,1,0,0,0
73.0,3,1,1,115000,0,0,1,0,0,0
58.0,2,1,1,108300,0,0,1,0,0,0
82.0,3,1,1,163000,0,1,1,0,0,0
95.0,3,1,1,177000,0,0,1,0,0,0
97.0,4,1,1,160000,0,0,1,0,0,0
65.0,2,1,1,126000,0,0,0,0,0,0
56.0,3,1,1,95000,0,0,1,0,3,0
122.0,3,2,1,205000,0,1,1,1,0,0
50.0,2,1,1,105000,0,0,1,0,0,0
109.0,4,2,1,149000,0,1,1,0,0,0
85.0,4,2,1,155000,0,0,1,0,0,0
122.0,3,2,1,280000,0,1,1,1,5,0
56.0,3,1,1,89000,0,0,1,0,0,0
56.0,2,1,1,125900,0,0,1,0,1,0
56.0,2,1,1,79000,1,0,1,0,0,0
110.0,3,2,1,240000,0,1,1,1,3,0
100.0,3,2,1,205000,0,1,1,1,0,0
68.0,2,1,1,104000,0,0,1,0,4,0
92.0,3,1,1,136000,0,0,1,0,0,0
56.0,3,1,1,100000,0,0,1,0,7,0
60.0,2,1,1,135000,0,0,1,1,2,0
64.0,2,1,1,112000,0,0,1,0,1,0
89.0,2,2,1,170000,0,1,1,0,0,0
91.0,2,2,1,173000,0,1,1,0,0,0
72.0,3,1,1,93556,1,0,1,0,0,0
90.0,3,2,1,234990,0,1,1,1,0,0
67.0,2,1,1,148000,0,1,1,1,0,0
79.0,4,1,1,129900,1,1,1,0,0,0
89.0,3,1,1,165000,0,1,1,0,0,0
72.0,2,1,1,135000,0,1,1,0,0,0
93.0,3,2,1,147000,0,0,1,0,0,0
75.0,3,1,1,130000,0,0,1,1,0,0
72.0,3,1,1,93556,1,0,1,0,0,0
56.0,3,1,1,100000,0,0,1,0,7,0
55.0,2,1,1,82000,0,0,1,0,0,0
108.0,3,1,1,152000,0,1,1,0,0,0
70.0,2,1,1,119000,0,0,1,0,0,0
59.0,2,1,1,110000,0,0,1,0,0,0
152.0,3,2,2,340000,0,1,1,1,0,3
100.0,3,2,1,185000,0,1,1,0,3,0
124.0,3,2,1,369000,0,1,1,1,0,4
81.0,3,1,1,175000,0,1,1,0,0,0
122.0,4,2,1,159000,0,1,1,0,3,0
102.0,3,2,1,210000,0,1,1,0,3,0
59.0,3,1,1,90000,1,0,1,0,1,0
66.0,2,1,1,99000,1,0,1,0,2,0
95.0,2,2,1,145000,0,1,1,0,3,0
105.0,4,2,1,251650,0,1,1,1,0,0
76.0,3,1,1,107300,0,0,1,0,0,0
61.0,3,1,1,123000,0,0,1,0,0,0
96.0,4,1,1,159000,1,1,1,0,0,0
63.0,2,1,1,127500,0,1,1,0,0,0
55.0,2,1,1,96600,0,0,1,0,1,0
97.0,3,2,1,189000,0,1,1,0,0,0
83.0,3,1,1,159000,0,1,1,1,3,0
79.0,3,1,1,162000,0,1,1,0,0,0
105.0,3,2,1,238000,0,1,1,1,0,0
48.0,2,1,1,97500,0,0,1,0,1,0
80.0,3,1,1,128000,1,0,1,0,3,0
61.0,3,1,1,95000,0,1,1,0,0,0
59.0,2,1,1,132000,0,0,1,0,0,0
59.0,2,1,1,124000,0,0,1,0,0,0
70.0,3,1,1,107000,0,0,1,0,1,0
134.0,4,2,1,295000,0,1,1,1,1,0
63.0,3,1,1,72000,1,0,1,0,1,0
63.0,3,1,1,100000,0,0,1,0,1,0
158.0,3,2,2,289900,0,1,1,1,3,3
78.0,3,1,1,129900,1,1,1,0,1,0
62.0,2,1,1,128000,0,1,1,0,1,0
112.0,4,2,1,380000,0,1,1,1,4,4
88.0,3,1,1,129500,0,1,1,0,1,0
48.0,1,1,1,85000,0,1,1,0,0,0
70.0,2,1,1,97500,0,1,1,0,2,0
70.0,2,1,1,138000,0,1,1,1,0,0
119.0,3,2,1,269000,0,1,1,1,0,0
84.0,3,2,1,225000,0,1,1,1,4,0
150.0,4,2,1,268000,0,1,1,1,4,0
117.0,2,1,1,149000,0,1,1,0,0,0
89.0,3,2,1,199000,0,1,1,1,3,0
89.0,3,2,1,262000,0,1,1,1,3,0
85.0,3,1,1,149000,0,1,1,0,3,0
66.0,3,1,1,107500,0,0,1,0,2,0
103.0,3,2,1,234927,0,1,1,0,0,0
80.0,4,2,1,135000,0,0,1,0,1,0
76.0,2,2,1,240000,0,1,1,1,2,0
108.0,3,2,1,360000,0,1,1,1,3,0
95.0,3,2,1,240000,0,1,1,1,3,0
66.0,3,1,1,130000,0,0,1,0,1,0
65.0,3,1,1,122000,0,0,1,0,3,0
60.0,2,1,1,137000,0,0,1,0,3,0
70.0,3,1,3,250000,0,0,1,0,1,1
117.0,2,2,2,249000,0,0,1,1,3,3
80.0,2,2,1,240000,0,1,1,1,6,0
113.0,3,2,1,286000,0,1,1,1,6,0
60.0,2,1,1,109000,1,0,1,0,2,0
61.0,2,1,1,125000,0,0,1,0,3,0
129.0,3,2,1,249000,0,1,1,0,0,0
76.0,1,1,1,180000,0,1,1,1,6,0
70.0,3,1,1,155000,0,0,1,0,0,0
63.0,3,1,1,138000,0,0,1,0,2,0
166.0,4,3,3,442000,0,0,1,0,0,1
167.0,4,3,3,446000,0,0,1,0,0,1
173.0,4,3,3,440000,0,0,1,0,0,1
73.0,3,1,1,123800,1,0,1,0,0,0
70.0,3,1,1,112000,1,0,1,0,2,0
71.0,3,1,1,162000,0,1,1,1,1,0
50.0,2,1,1,108000,0,0,1,0,2,0
92.0,2,2,1,255000,0,1,1,1,0,0
105.0,2,2,1,248900,0,1,1,0,0,0
73.0,3,1,1,155000,1,1,1,1,1,0
285.0,4,3,4,339841,0,0,1,0,0,1
268.0,4,3,4,338066,0,0,1,0,0,1
268.0,4,3,4,337631,0,0,1,0,0,1
87.0,2,1,1,169000,0,0,1,0,0,0
60.0,3,1,1,107500,0,0,1,0,0,0
75.0,2,1,1,191000,0,0,1,0,0,0
70.0,2,1,1,165000,0,0,1,0,1,0
48.0,2,1,1,119900,0,1,1,0,1,0
62.0,2,1,1,130000,0,1,1,0,1,0
143.0,4,3,1,276822,0,1,1,1,0,0
86.0,2,2,1,250000,0,1,1,1,0,0
78.0,2,2,1,210000,0,1,1,1,0,0
137.0,3,2,1,545000,0,1,1,1,5,4
111.0,3,2,1,223050,0,1,1,1,0,0
113.0,3,2,1,218930,0,1,1,1,0,0
83.0,3,2,1,215300,0,1,1,1,0,0
137.0,2,1,2,296500,0,0,1,0,3,1
102.0,3,2,1,289000,0,1,1,1,6,0
125.0,3,2,1,278000,0,1,1,1,0,0
87.0,3,1,1,194000,0,0,1,0,3,0
126.0,4,2,1,415000,0,1,1,1,3,4
110.0,3,2,1,290000,0,1,1,1,3,0
60.0,2,1,1,119900,0,0,1,0,2,0
275.0,5,2,2,385000,1,0,1,0,0,1
95.0,2,2,1,269900,0,1,1,1,3,0
85.0,3,1,1,194000,0,0,1,0,4,0
106.0,3,2,1,278000,0,1,1,1,5,0
130.0,4,2,1,455000,0,1,1,1,3,0
91.0,2,2,1,269900,0,1,1,1,0,0
110.0,3,2,1,290000,0,1,1,0,3,0
73.0,3,1,1,142000,0,0,1,0,3,0
108.0,3,3,1,329000,0,1,1,1,3,0
96.0,2,2,1,279000,0,0,1,0,0,0
119.0,3,1,1,293000,0,1,1,1,0,4
126.0,3,2,1,317000,0,1,1,1,0,0
80.0,3,1,1,145000,0,1,1,0,0,0
64.0,2,1,1,125000,0,0,1,0,0,0
96.0,3,2,1,268000,0,1,1,1,6,0
60.0,2,1,1,159000,0,1,1,0,0,0
120.0,4,1,1,239000,0,0,1,1,4,0
87.0,2,2,1,245000,0,1,1,1,0,0
54.0,1,1,1,170000,0,1,1,1,0,0
102.0,3,2,1,255500,0,1,1,0,0,0
116.0,3,2,1,293500,0,1,1,0,0,0
127.0,3,3,2,323000,0,1,1,0,0,3
122.0,2,2,1,236000,0,1,1,0,0,0
154.0,3,2,1,299900,0,1,1,0,0,0
97.0,2,2,1,238000,0,1,1,0,0,0
86.0,2,2,1,260000,0,1,1,1,0,0
82.0,2,2,1,243000,0,1,1,1,0,0
112.0,3,2,1,324000,0,1,1,1,0,0
108.0,3,2,1,323000,0,1,1,1,0,0
100.0,3,2,1,243000,0,1,1,1,6,0
130.0,3,2,1,496000,0,1,1,1,0,4
128.0,3,2,1,356000,0,1,1,1,0,0
105.0,3,2,1,229000,0,1,1,1,6,0
59.0,2,1,1,90000,0,0,1,0,4,0
100.0,3,2,1,269900,0,1,1,1,0,0
177.0,4,3,2,360000,0,1,1,1,6,3
103.0,2,2,1,247800,0,1,1,0,7,4
106.0,3,2,1,260000,0,1,1,1,0,0
115.0,3,2,2,305000,0,1,1,1,0,3
96.0,2,2,1,269000,0,0,1,0,0,0
125.0,3,2,1,353000,0,0,1,0,0,0
106.0,2,2,1,249900,0,1,1,0,0,0
113.0,3,2,1,286038,0,1,1,0,6,0
105.0,3,3,2,225000,0,1,1,1,3,3
57.0,2,1,1,115000,0,0,1,0,1,0
51.0,2,1,1,110000,0,0,1,0,1,0
77.0,3,1,1,151300,0,0,1,0,1,0
63.0,3,1,1,145000,0,0,1,0,2,0
60.0,3,1,1,135000,0,0,1,0,3,0
95.0,3,2,1,225000,0,0,1,0,2,0
124.0,4,2,1,286000,0,1,1,1,0,0
149.0,4,3,3,334000,0,0,1,0,0,1
149.0,4,3,3,343000,0,0,1,0,0,1
63.0,3,1,1,139900,0,0,1,0,0,0
248.0,4,3,3,348000,0,0,1,1,0,1
205.0,3,3,3,350000,0,0,1,1,0,1
66.0,3,1,1,138000,1,1,1,0,0,0
66.0,3,1,1,135000,1,1,1,0,2,0
68.0,3,1,1,138500,0,0,1,0,2,0
63.0,3,1,1,122000,1,0,1,0,3,0
85.0,3,2,1,224000,0,1,1,1,3,0
68.0,3,1,1,135000,1,1,1,0,0,0
83.0,2,2,1,210000,0,1,1,1,0,0
66.0,3,1,1,165000,0,1,1,0,3,0
60.0,3,1,1,132000,0,0,1,0,3,0
60.0,2,1,1,125000,1,0,1,0,3,0
105.0,2,2,1,223900,0,0,1,0,0,0
64.0,1,1,1,166000,0,1,1,0,0,0
61.0,3,1,1,130000,1,0,1,0,1,0
100.0,3,2,1,198958,0,1,1,1,0,0
149.0,3,3,2,336403,0,0,1,1,6,1
149.0,3,3,2,333279,0,0,1,1,6,1
61.0,3,1,1,125000,1,0,1,0,0,0
74.0,3,3,1,190000,0,0,1,0,0,0
98.0,3,2,1,326000,0,1,1,1,0,0
106.0,4,2,1,295000,0,1,1,1,7,0
103.0,3,2,1,267000,0,1,1,0,0,0
129.0,3,2,1,260000,0,1,1,0,0,0
100.0,2,2,1,264000,0,1,1,1,3,0
56.0,2,1,1,110000,1,0,1,0,0,0
104.0,3,2,1,212000,0,0,1,0,0,0
54.0,2,1,1,115000,1,0,1,0,0,0
100.0,3,3,1,269900,0,1,1,1,0,0
113.0,3,2,1,299999,0,1,1,1,0,0
65.0,3,1,1,135000,0,0,1,0,0,0
166.0,4,3,3,446000,0,0,1,0,0,1
173.0,4,3,3,465000,0,0,1,0,0,1
173.0,4,3,3,457000,0,0,1,0,0,1
71.0,2,1,1,165000,0,0,1,0,2,0
91.0,2,2,1,270000,0,1,1,1,0,0
94.0,2,2,1,221000,0,1,1,0,0,0
94.0,2,2,1,208000,0,1,1,0,0,0
94.0,2,2,1,211000,0,1,1,0,0,0
91.0,2,2,1,202000,0,1,1,0,0,0
94.0,2,2,1,240000,0,1,1,0,0,0
125.0,3,2,1,333000,0,1,1,0,0,0
60.0,2,1,1,135000,0,1,1,0,0,0
265.0,4,3,4,340870,0,0,1,0,0,1
265.0,4,3,4,340700,0,0,1,0,0,1
128.0,4,2,1,374000,0,1,1,1,6,4
88.0,2,2,1,222000,0,1,1,1,6,0
128.0,4,2,1,293000,0,1,1,1,6,0
102.0,3,2,1,284000,0,1,1,1,6,0
88.0,2,2,1,222000,0,1,1,1,6,0
109.0,3,2,1,321000,0,1,1,1,0,0
89.0,2,2,1,270500,0,1,1,1,0,0
90.0,2,2,1,217500,0,1,1,1,0,0
144.0,4,2,1,354500,0,1,1,1,0,0
107.0,3,2,1,253500,0,1,1,1,0,0
52.0,1,1,1,164500,0,1,1,1,0,0
159.0,4,2,1,396500,0,1,1,0,0,4
122.0,3,2,1,383500,0,1,1,1,6,0
105.0,3,2,1,260000,0,1,1,1,6,0
49.0,1,1,1,169500,0,1,1,1,6,0
84.0,2,2,1,227000,0,1,1,1,6,0
55.0,1,1,1,173800,0,1,1,0,0,0
107.0,3,2,1,265000,0,1,1,1,0,0
113.0,3,2,1,285000,0,1,1,1,0,0
113.0,3,2,1,277000,0,1,1,1,0,0
106.0,3,2,1,270000,0,1,1,1,0,0
117.0,3,2,1,283900,0,1,1,1,6,0
268.0,4,3,4,341767,0,0,1,0,0,1
98.0,2,2,1,323000,0,1,1,1,7,0
98.0,2,2,1,323000,0,1,1,1,7,0
95.0,2,2,1,346000,0,1,1,1,7,0
73.0,3,1,1,155000,1,1,1,1,1,0
166.0,4,3,3,446000,0,0,1,1,7,1
172.0,4,3,3,440000,0,0,1,1,0,1
173.0,4,3,3,465000,0,0,1,1,0,1
174.0,4,3,3,465000,0,0,1,1,0,1
87.0,3,2,1,198172,0,1,1,1,0,0
89.0,3,2,1,201373,0,1,1,1,0,0
160.0,4,3,1,460000,0,1,1,1,0,0
115.0,3,2,1,320000,0,1,1,1,0,0
75.0,3,2,1,260000,0,1,1,1,0,0
65.0,2,1,1,139950,0,0,0,0,0,0
60.0,3,1,1,116000,0,0,1,0,0,0
69.0,3,1,1,116000,0,0,1,0,0,0
42.0,2,1,1,104200,0,0,1,0,1,0
125.0,3,2,1,354900,0,0,1,0,0,0
127.0,3,2,1,281900,0,0,1,0,0,0
125.0,3,2,1,402900,0,0,1,0,0,0
125.0,3,2,1,268900,0,0,1,0,0,0
105.0,2,2,1,287900,0,0,1,0,0,0
125.0,3,2,1,391000,0,0,1,0,0,0
124.0,3,2,1,369000,0,0,1,0,0,0
97.0,2,2,1,301000,0,0,1,0,0,0
97.0,2,2,1,299000,0,0,1,0,0,0
125.0,3,2,1,395000,0,0,1,0,0,0
101.0,2,2,1,336000,0,0,1,0,0,0
125.0,3,2,1,386000,0,0,1,0,0,0
121.0,3,2,1,380000,0,0,1,0,0,0
125.0,3,2,1,381000,0,0,1,0,0,0
96.0,2,2,1,319000,0,0,1,0,0,0
101.0,2,2,1,335000,0,0,1,0,0,0
125.0,3,2,1,393000,0,0,1,0,0,0
121.0,3,2,1,382000,0,0,1,0,0,0
97.0,2,2,1,290000,0,0,1,0,0,0
101.0,2,2,1,324000,0,0,1,0,0,0
125.0,3,2,1,389000,0,0,1,0,0,0
96.0,2,2,1,320000,0,0,1,0,0,0
97.0,2,2,1,296000,0,0,1,0,0,0
122.0,3,2,1,367000,0,0,1,0,0,0
111.0,2,2,1,272900,0,1,1,0,0,0
59.0,3,1,1,115000,1,0,1,0,0,0
65.0,3,1,1,150000,1,0,1,0,0,0
149.0,3,2,1,299000,0,1,1,1,0,0
128.0,3,2,1,326000,0,1,1,0,0,0
172.0,3,2,2,300000,0,1,1,1,0,3
72.0,3,1,1,163000,0,0,1,0,0,0
120.0,3,2,1,248000,0,1,1,1,7,0
145.0,3,2,1,377000,0,1,1,0,0,0
91.0,2,2,1,233000,0,1,1,0,0,0
119.0,3,2,1,325000,0,1,1,0,0,0
60.0,3,1,1,115000,1,0,1,0,2,0
63.0,3,1,1,144500,1,1,1,0,2,0
119.0,4,2,1,310000,0,1,1,1,0,0
172.0,4,2,1,459000,0,1,1,1,0,0
105.0,3,2,1,285500,0,1,0,1,0,0
96.0,3,2,1,245000,0,1,1,1,0,0
128.0,3,2,1,269900,0,1,1,1,7,0
158.0,4,3,1,410000,0,1,1,1,0,0
65.0,3,1,1,120000,0,0,1,0,0,0
62.0,2,1,1,97395,1,0,1,0,0,0
73.0,3,1,1,139000,1,0,1,0,0,0
74.0,2,1,1,160000,0,1,1,0,0,0
74.0,2,1,1,160000,0,1,1,0,0,0
62.0,2,1,1,140000,0,0,1,0,1,0
63.0,3,1,1,126000,0,0,1,0,3,0
96.0,3,1,1,190000,0,1,1,0,0,0
62.0,3,1,1,127000,0,0,1,0,0,0
82.0,2,2,1,196872,0,1,1,1,0,0
82.0,2,2,1,196872,0,1,1,1,0,0
76.0,2,2,1,182760,0,1,1,1,0,0
76.0,2,2,1,182760,0,1,1,1,0,0
84.0,2,1,1,200616,0,1,1,1,0,0
84.0,2,1,1,200616,0,1,1,1,0,0
64.0,3,1,1,138000,1,1,1,0,0,0
52.0,2,1,1,119900,0,1,1,0,0,0
79.0,3,1,1,149000,1,0,1,0,0,0
58.0,1,1,1,130000,0,0,1,0,0,0
78.0,2,2,1,253000,0,1,1,1,0,0
70.0,3,1,1,137900,0,0,1,0,0,0
84.0,2,2,1,219000,0,1,1,1,0,0
84.0,2,2,1,240000,0,1,1,1,0,0
160.0,3,2,1,347000,0,1,1,1,5,0
54.0,2,1,1,131000,0,0,1,0,0,0
119.0,3,2,1,285000,0,1,1,1,3,0
111.0,3,2,1,282950,0,1,1,1,0,4
57.0,2,1,1,138000,0,0,1,0,0,0
62.0,2,1,1,97396,0,0,1,0,1,0
63.0,2,1,1,118000,0,0,1,0,0,0
112.0,3,2,1,375000,0,1,1,0,0,0
98.0,3,2,1,290000,0,1,1,1,0,0
85.0,3,1,1,135000,0,0,1,1,2,0
70.0,3,1,1,143000,0,0,1,0,0,0
69.0,3,1,1,126000,0,0,0,0,3,0
125.0,3,1,1,225000,0,1,1,1,0,0
350.0,3,2,2,420000,0,0,1,1,3,1
40.0,1,1,1,135000,0,1,1,0,0,0
64.0,1,1,1,230000,0,1,1,0,0,0
180.0,6,2,2,210000,1,0,1,0,0,1
69.0,3,1,1,143000,0,0,1,0,0,0
84.0,2,1,1,200616,0,1,1,1,0,0
110.0,4,2,1,260000,0,0,1,0,7,0
70.0,3,1,1,169900,0,0,1,0,0,0
65.0,3,1,1,75600,0,0,1,0,0,0
63.0,3,1,1,130000,0,0,1,0,0,0
129.0,3,2,1,545000,0,1,1,1,0,4
92.0,3,1,1,175000,0,0,1,0,0,0
85.0,2,2,1,235000,0,1,1,1,0,0
62.0,2,1,1,98000,1,0,1,0,0,0
130.0,4,2,1,410000,0,1,1,1,6,4
65.0,3,1,1,145000,0,0,1,0,0,0
106.0,2,2,1,264000,0,1,1,1,0,0
100.0,2,2,1,264000,0,1,1,1,0,0
65.0,3,1,1,125000,0,0,1,0,0,0
81.0,4,2,1,260000,0,0,1,0,0,0
94.0,2,2,1,238000,0,1,1,1,0,0
95.0,4,2,1,210000,1,0,1,0,0,0
50.0,1,1,1,99900,0,0,1,1,0,0
105.0,3,2,1,340000,0,1,1,1,0,0
61.0,3,1,1,125000,0,0,1,0,0,0
63.0,3,1,1,147000,0,0,1,0,3,0
62.0,2,1,1,93000,1,0,1,0,0,0
101.0,3,1,1,190000,1,1,1,0,3,0
110.0,2,2,1,248000,0,1,1,0,6,0
110.0,3,2,1,340000,0,1,1,1,0,0
50.0,1,1,1,220000,0,1,1,1,0,0
105.0,3,2,1,335000,0,1,1,1,7,0
109.0,3,2,1,315000,0,1,1,1,7,4
110.0,3,2,1,285000,0,1,1,1,0,0
110.0,3,2,1,285000,0,1,1,1,0,0
76.0,3,3,1,189000,0,1,1,1,0,0
64.0,3,1,1,125000,0,0,1,0,0,0
53.0,3,1,1,147000,0,0,1,0,3,0
53.0,2,1,1,165000,0,0,1,0,0,0
53.0,3,1,1,147000,0,0,1,0,3,0
62.0,2,1,1,97395,0,0,1,0,0,0
55.0,3,1,1,147000,1,0,1,0,3,0
60.0,3,2,1,125000,0,0,1,0,0,0
172.0,3,2,1,300000,0,1,1,1,0,4
121.0,3,2,1,318000,0,1,1,0,6,0
110.0,3,2,1,280000,0,1,1,0,6,0
119.0,3,2,1,263000,0,1,1,0,6,0
122.0,3,2,1,333000,0,1,1,0,6,0
105.0,2,2,1,245000,0,1,1,0,6,0
119.0,2,2,1,271000,0,1,1,0,6,0
100.0,2,2,1,223000,0,1,1,0,6,0
121.0,3,2,1,254000,0,1,1,0,6,0
